group,rank,term,mean_product_term_share,mean_product_term_per_million,group_tfidf,product_count
PRICE_AVAILABLE,42,perfect,0.001957278349636639,1957.278349636639,0.05367143906498849,11401
PRICE_AVAILABLE,43,bluetooth,0.0019178306993034805,1917.8306993034805,0.0525897267160494,11401
PRICE_AVAILABLE,44,life,0.001819895359016822,1819.895359016822,0.04990419624488258,11401
PRICE_AVAILABLE,45,head,0.0017918828954377655,1791.8828954377655,0.049136053465230076,11401
PRICE_AVAILABLE,46,did,0.0017568652088106587,1756.8652088106587,0.04817581720943511,11401
PRICE_AVAILABLE,47,headset,0.0017545554506860465,1754.5554506860465,0.048112480258682554,11401
PRICE_AVAILABLE,48,best,0.0017463348263266486,1746.3348263266487,0.04788705869845149,11401
PRICE_AVAILABLE,49,money,0.0017432973774741392,1743.2973774741392,0.047803767402131395,11401
PRICE_AVAILABLE,50,i've,0.0016547359635863815,1654.7359635863816,0.045375283722296884,11401
PRICE_AVAILABLE,51,pretty,0.0016532781386070798,1653.2781386070799,0.04533530802616836,11401
PRICE_AVAILABLE,52,excellent,0.0016235130440661206,1623.5130440661205,0.04451910553855831,11401
PRICE_AVAILABLE,53,battery life,0.0015857403816672859,1585.7403816672859,0.04348332381204108,11401
PRICE_AVAILABLE,54,way,0.0015820741451893733,1582.0741451893732,0.04338279023808178,11401
PRICE_AVAILABLE,55,cheap,0.0015410389475177756,1541.0389475177756,0.04225754501592941,11401
PRICE_AVAILABLE,56,does,0.0015346702715427554,1534.6702715427555,0.04208290659284492,11401
PRICE_AVAILABLE,57,broke,0.0014836554087264274,1483.6554087264274,0.04068400433575737,11401
PRICE_AVAILABLE,58,audio,0.0014804202301974298,1480.4202301974299,0.04059529100210419,11401
PRICE_AVAILABLE,59,clear,0.001452220434389786,1452.220434389786,0.03982201129836862,11401
PRICE_AVAILABLE,60,small,0.001435437994771684,1435.437994771684,0.03936181222372395,11401
PRICE_AVAILABLE,61,day,0.0013920235039671849,1392.023503967185,0.03817132329904763,11401
PRICE_AVAILABLE,62,stay,0.0013833506794635887,1383.3506794635887,0.03793350174854996,11401
PRICE_AVAILABLE,63,worth,0.001382931662604939,1382.931662604939,0.037922011692574836,11401
PRICE_AVAILABLE,64,listening,0.001378838146236992,1378.838146236992,0.03780976147821744,11401
PRICE_AVAILABLE,65,sounds,0.0013738012560883589,1373.801256088359,0.037671642573085945,11401
PRICE_AVAILABLE,66,cord,0.0013543001548188772,1354.3001548188772,0.037136893814086254,11401
PRICE_AVAILABLE,67,tried,0.0013539780620980362,1353.9780620980362,0.0371280615599293,11401
PRICE_AVAILABLE,68,need,0.0013499275091993228,1349.9275091993227,0.03701698946682452,11401
PRICE_AVAILABLE,69,loves,0.001335828334400919,1335.828334400919,0.03663036944356639,11401
PRICE_AVAILABLE,70,wear,0.001335691743066025,1335.6917430660249,0.03662662390910578,11401
PRICE_AVAILABLE,71,far,0.0013326621196045366,1332.6621196045367,0.03654354719646891,11401
PRICE_AVAILABLE,72,loud,0.0013298568925999552,1329.8568925999552,0.036466623763341574,11401
PRICE_AVAILABLE,73,came,0.0013291070739679688,1329.1070739679687,0.0364460626382344,11401
PRICE_AVAILABLE,74,worked,0.0013279849074366334,1327.9849074366334,0.03641529118836958,11401
PRICE_AVAILABLE,75,ok,0.0013201885860724008,1320.1885860724008,0.036201504637719206,11401
PRICE_AVAILABLE,76,ear buds,0.0013162846044442811,1316.284604444281,0.03609445174352898,11401
PRICE_AVAILABLE,77,months,0.0013084928158298406,1308.4928158298405,0.03588078948751677,11401
PRICE_AVAILABLE,78,can't,0.0012928453108955972,1292.845310895597,0.03545171198417993,11401
PRICE_AVAILABLE,79,charging,0.0012576321175980366,1257.6321175980365,0.03448611464913326,11401
PRICE_AVAILABLE,80,didn't,0.0012518039306747405,1251.8039306747405,0.03432629722747163,11401
PRICE_AVAILABLE,81,fine,0.0012472172992108864,1247.2172992108865,0.034200525074945906,11401
PRICE_AVAILABLE,82,great sound,0.001237956069643031,1237.956069643031,0.03394656859578171,11401
PRICE_AVAILABLE,83,purchased,0.0012295285010585023,1229.5285010585023,0.03371547232179773,11401
PRICE_AVAILABLE,84,old,0.001220897127837517,1220.897127837517,0.03347878742618066,11401
PRICE_AVAILABLE,85,bad,0.0012167451015821227,1216.7451015821227,0.033364932785013256,11401
PRICE_AVAILABLE,86,hours,0.0012149154681483096,1214.9154681483096,0.03331476155649463,11401
PRICE_AVAILABLE,87,amazing,0.0011864862563194768,1186.4862563194768,0.032535190929445026,11401
PRICE_AVAILABLE,88,listen,0.001181832169783381,1181.832169783381,0.0324075690600407,11401
PRICE_AVAILABLE,89,year,0.0011798588963804857,1179.8588963804857,0.032353459013188285,11401
PRICE_AVAILABLE,90,kids,0.0011747770034931434,1174.7770034931434,0.03221410606704834,11401
PRICE_AVAILABLE,91,bit,0.001150208164820636,1150.208164820636,0.03154039252602143,11401
PRICE_AVAILABLE,92,good sound,0.0011318833071819624,1131.8833071819624,0.031037898090157848,11401
PRICE_AVAILABLE,93,new,0.0011292295810748098,1129.2295810748099,0.03096512903353305,11401
PRICE_AVAILABLE,94,ones,0.001126394438620929,1126.3944386209291,0.03088738527497041,11401
PRICE_AVAILABLE,95,left,0.0011148275321899634,1114.8275321899634,0.030570203759221645,11401
PRICE_AVAILABLE,96,doesn't,0.0011116252148709353,1111.6252148709352,0.030482391528075838,11401
PRICE_AVAILABLE,97,happy,0.0010949365722648463,1094.9365722648463,0.0300247645048799,11401
PRICE_AVAILABLE,98,super,0.0010891204186351704,1089.1204186351704,0.029865277053753844,11401
PRICE_AVAILABLE,99,want,0.0010839093929422812,1083.9093929422813,0.029722383096952087,11401
PRICE_AVAILABLE,100,daughter,0.0010826504592182467,1082.6504592182466,0.02968786129034807,11401
