group,rank,term,term_count,term_per_million,group_tfidf,product_count
Anker,22,fan anker products,86,79.28262134159101,0.021121401964533226,38
Anker,23,edit anker,83,76.51694850409365,0.020983905945560807,38
Anker,24,like anker products,77,70.98560282909894,0.020693339863552717,38
Anker,25,thank anker,111,102.32989498740235,0.02049077062296889,38
Anker,26,reached anker,63,58.07912958744458,0.019916263122533705,38
Anker,27,update anker reached,59,54.39156580411477,0.019662244356234104,38
Anker,28,anker fan,55,50.704002020784955,0.019390385545908943,38
Anker,29,big fan anker,50,46.09454729162268,0.01902130662415751,38
Anker,30,anker sent replacement,70,64.53236620827175,0.01883617536445602,38
Anker,31,soundbud,132,121.68960484988389,0.018597596079028247,38
Anker,32,anker great,171,157.64335173734958,0.018373923265314538,38
Anker,33,soundbuds curve,122,112.47069539155936,0.018348542147866933,38
Anker,34,contacted anker support,61,56.23534769577968,0.01834226991384174,38
Anker,35,products anker,79,72.82938472076384,0.018026384696694386,38
Anker,36,great anker,72,66.37614809993667,0.017714896576133753,38
Anker,37,nb10,94,86.65774890825065,0.017524295168231337,38
Anker,38,spirit pro,48,44.25076539995777,0.017482114824429056,38
Anker,39,buying anker,66,60.844802424941946,0.01742278077620406,38
Anker,40,disappointed anker,46,42.406983508292875,0.01732937383417086,38
Anker,41,purchase anker,52,47.93832918328759,0.016622383986322292,38
Anker,42,anker makes,93,85.7358579624182,0.016551795390564065,38
Anker,43,anker really,50,46.09454729162268,0.016490711664920586,38
Anker,44,slims,146,134.59607809153823,0.01620455782418195,38
Anker,45,anker quality,45,41.485092562460416,0.016136993882520028,38
Anker,46,anker soundbuds slim,104,95.87665836657519,0.016041528225221365,38
Anker,47,quality anker,78,71.90749377493138,0.016025585906935376,38
Anker,48,price anker,57,52.547783912449866,0.015942850315073018,38
Anker,49,anker's,451,415.7728165704366,0.01559527074586299,38
Anker,50,soundbuds slim,282,259.97324672475196,0.015147781781883295,38
Anker,51,i've anker,49,45.17265634579023,0.014634785829325949,38
Anker,52,recommend anker,81,74.67316661242874,0.01460902575703445,38
Anker,53,anker good,74,68.21992999160157,0.014364251352057137,38
Anker,54,soundbuds,1225,1129.316408644756,0.014319057336409795,38
Anker,55,purchased anker,92,84.81396701658575,0.014285186544425189,38
Anker,56,anker brand,101,93.11098552907782,0.013905852859167383,38
Anker,57,zolo,219,201.89411713730735,0.013487154497182853,38
Anker,58,sound,14544,13407.981916187207,0.013449214060817359,38
Anker,59,great,11431,10538.135401810778,0.01314319065636076,38
Anker,60,emily,36,33.188074049968336,0.013026498294663694,38
Anker,61,good anker,45,41.485092562460416,0.013017206039953837,38
Anker,62,good,10048,9263.160223724495,0.012979340019111671,38
Anker,63,anker soundbuds,444,409.3195799496094,0.012967238544224475,38
Anker,64,zolo liberty,83,76.51694850409365,0.012868657179812965,38
Anker,65,quality,8956,8256.455310875455,0.01283315763314591,38
Anker,66,anker,8401,7744.805835938444,0.012751873617087702,38
Anker,67,battery,7501,6915.103984689235,0.012607896369145553,38
Anker,68,pair,6767,6238.436030448214,0.012477051930317642,38
Anker,69,ear,6448,5944.3528187276615,0.012415697398493056,38
Anker,70,price,5539,5106.353948965961,0.012222622112524055,38
Anker,71,set anker,51,47.01643823745514,0.012213672239098153,38
Anker,72,soundcore spirit,118,108.78313160822954,0.012181756345208756,38
Anker,73,just,5140,4738.519461578811,0.012127630933616204,38
Anker,74,cvc noise,21,19.35970986248153,0.012099937456992622,38
Anker,75,like,4904,4520.953198362353,0.012067910356468542,38
Anker,76,sound quality,4824,4447.201922695757,0.012047011863452403,38
Anker,77,life,4781,4407.56061202496,0.012035635256800454,38
Anker,78,banks,46,42.406983508292875,0.011958136351280759,38
Anker,79,battery life,4435,4088.586344766932,0.011940185119102024,38
Anker,80,work,4426,4080.2893262544403,0.011937604055675276,38
Anker,81,bluetooth,4349,4009.303723425341,0.01191530463903284,38
Anker,82,really,4136,3812.940951963028,0.011851499191018546,38
Anker,83,fit,4049,3732.7364396756047,0.011824487257016866,38
Anker,84,phone,3641,3356.604933775964,0.011689534867458738,38
Anker,85,charge,3580,3300.3695860801845,0.011668067362309268,38
Anker,86,pair anker,175,161.3309155206794,0.011667594607132336,38
Anker,87,q10,61,56.23534769577968,0.011656050164865263,38
Anker,88,time,3395,3129.81976110118,0.011600650561112896,38
Anker,89,i'm,3361,3098.475468942877,0.011587861705112135,38
Anker,90,i've,3303,3045.0057940845945,0.01156574386438706,38
Anker,91,ears,3276,3020.1147385471186,0.011555314806675319,38
Anker,92,better,3138,2892.8937880222397,0.011500631355907657,38
Anker,93,customer,3100,2857.8619320806065,0.011485150949677086,38
Anker,94,working,3065,2825.5957489764705,0.011470723871534383,38
Anker,95,buds,3047,2809.0017119514864,0.011463239950958165,38
Anker,96,don't,3018,2782.2668745223455,0.011451089028280377,38
Anker,97,magnetic backs,25,23.04727364581134,0.011425386322873224,38
Anker,98,bass,2935,2705.7499260182517,0.011415655931661706,38
Anker,99,comfortable,2850,2627.389195622493,0.011378314963559592,38
Anker,100,months,2738,2524.137409689258,0.01132737500996365,38
Audio-Technica,1,a900x,142,86.54547050262197,0.01841264113571577,481
Audio-Technica,2,ad900x,115,70.0896416042361,0.017760652316724503,481
Audio-Technica,3,m30x,175,106.65815026731579,0.016788298484295743,481
Audio-Technica,4,m40x's,96,58.50961386092752,0.016091976792206652,481
Audio-Technica,5,ath-anc7,170,103.61077454539249,0.015812591588784515,481
Audio-Technica,6,anc7b,91,55.462238139004214,0.015007488450007211,481
Audio-Technica,7,ath-anc7b,170,103.61077454539249,0.014314010398221154,481
Audio-Technica,8,msr7,114,69.48016645985143,0.014043291724731908,481
Audio-Technica,9,quietpoint,108,65.82331559354347,0.013255664491517088,481
Audio-Technica,10,ad700,46,28.035856641694437,0.013149632993064441,481
Audio-Technica,11,ath-m30,103,62.77593987162015,0.01314508130541715,481
Audio-Technica,12,m40x,483,294.3764947377916,0.01305642003362117,481
Audio-Technica,13,m30s,54,32.911657796771735,0.012857131468811343,481
Audio-Technica,14,aaa battery,233,142.00770864162618,0.012673657575436583,481
Audio-Technica,15,detachable cables,84,51.19591212831158,0.012669380998579323,481
Audio-Technica,16,m50x's,204,124.33292945447099,0.012412527052639366,481
Audio-Technica,17,sound,27971,17047.62926358337,0.01230125917707309,481
Audio-Technica,18,qc2's,32,19.503204620309173,0.0121613479535807,481
Audio-Technica,19,k550,107,65.21384044915881,0.012101921200528313,481
Audio-Technica,20,ats,127,77.40334333685203,0.01195548112723976,481
Audio-Technica,21,audio-technica's,125,76.18439304808271,0.011923008941894459,481
Audio-Technica,22,single aaa,58,35.349558374310384,0.011805347684691821,481
Audio-Technica,23,fiio e10k,21,12.798978032077896,0.011696672990953788,481
Audio-Technica,24,e10k,21,12.798978032077896,0.011696672990953788,481
Audio-Technica,25,modmic,42,25.59795606415579,0.011598705509146805,481
Audio-Technica,26,good,14477,8823.371665256747,0.011580398650691924,481
Audio-Technica,27,quality,14398,8775.223128850359,0.011574409558065197,481
Audio-Technica,28,great,14333,8735.607244465356,0.011569457129688893,481
Audio-Technica,29,m50's,168,102.39182425662317,0.011568643012078154,481
Audio-Technica,30,straight cable,100,60.94751443846617,0.011466523124973272,481
Audio-Technica,31,noise,12734,7761.056488594282,0.01143998712210293,481
Audio-Technica,32,single aaa battery,49,29.864282074848425,0.011411973084149606,481
Audio-Technica,33,mixamp,37,22.550580342232482,0.011288393515077622,481
Audio-Technica,34,like,9615,5860.103513258523,0.011132479597294426,481
Audio-Technica,35,audio-technicas,104,63.38541501600481,0.011088924363501286,481
Audio-Technica,36,xonar,17,10.361077454539249,0.011085571579922586,481
Audio-Technica,37,stock ear pads,27,16.455828898385867,0.011070818996268477,481
Audio-Technica,38,at's,202,123.11397916570166,0.011052612673484643,481
Audio-Technica,39,naztech,10,6.094751443846617,0.01101666297903159,481
Audio-Technica,40,closed backs,21,12.798978032077896,0.01101427530463277,481
Audio-Technica,41,just,8558,5215.888285643935,0.011005013801564687,481
Audio-Technica,42,music,8527,5196.99455616801,0.011001041867456755,481
Audio-Technica,43,bass,8502,5181.757677558394,0.010997828162348622,481
Audio-Technica,44,great mixing,41,24.98848091977113,0.010996143414386013,481
Audio-Technica,45,price,8350,5089.117455611926,0.010978083088465686,481
Audio-Technica,46,m50xs,49,29.864282074848425,0.010901662429623938,481
Audio-Technica,47,ear,7569,4613.117367847504,0.010870600304335272,481
Audio-Technica,48,ath-m40x,180,109.7055259892391,0.010850578424991557,481
Audio-Technica,49,m50x,983,599.1140669301225,0.010846808768379634,481
Audio-Technica,50,comfortable,7228,4405.286343612335,0.0108201443467695,481
Audio-Technica,51,urbanite,24,14.62740346523188,0.010767279846795211,481
Audio-Technica,52,stock cable,15,9.142127165769926,0.010723602428756978,481
Audio-Technica,53,audio,6584,4012.784350628613,0.010718003569010592,481
Audio-Technica,54,really,6559,3997.5474720189964,0.010713839663435525,481
Audio-Technica,55,better,6508,3966.464239655378,0.010705295858229645,481
Audio-Technica,56,pair,6499,3960.978963355916,0.010703781180338255,481
Audio-Technica,57,sound quality,6452,3932.333631569837,0.010695836959489195,481
Audio-Technica,58,qc15,162,98.73497339031519,0.010665977988468498,481
Audio-Technica,59,m50s,252,153.58773638493474,0.010645219730540162,481
Audio-Technica,60,detachable cable,158,96.29707281277655,0.010622173615720803,481
Audio-Technica,61,audio-technica,1795,1094.0078841704676,0.010579699949622497,481
Audio-Technica,62,ears,5685,3464.8661958268017,0.010557315199679009,481
Audio-Technica,63,don't,5599,3412.451333409721,0.010540631259244109,481
Audio-Technica,64,coiled cable,120,73.13701732615941,0.010524198867482598,481
Audio-Technica,65,open-back design,11,6.704226588231278,0.010504708358670758,481
Audio-Technica,66,head,5391,3285.680503377711,0.010499195781178526,481
Audio-Technica,67,removable cables,33,20.112679764693837,0.010489760485263476,481
Audio-Technica,68,stock pads,62,37.787458951849025,0.010488603029026756,481
Audio-Technica,69,need amp,60,36.568508663079704,0.010421524733598099,481
Audio-Technica,70,i'm,4957,3021.168290714768,0.010407332280029762,481
Audio-Technica,71,i've,4908,2991.3040086399196,0.010396459079191046,481
Audio-Technica,72,removable cable,72,43.882210395695644,0.01036649525710912,481
Audio-Technica,73,long,4597,2801.75723873629,0.010324808753464873,481
Audio-Technica,74,hear,4459,2717.6496688112065,0.01029144836186006,481
Audio-Technica,75,it's,4425,2696.927513902128,0.010283070613037945,481
Audio-Technica,76,time,4390,2675.595883848665,0.010274378950465114,481
Audio-Technica,77,stock earpads,30,18.284254331539852,0.010267414376803093,481
Audio-Technica,78,work,4350,2651.216878073278,0.01026436036427398,481
Audio-Technica,79,bose,4347,2649.3884526401243,0.010263605260484528,481
Audio-Technica,80,best,4206,2563.4524572818873,0.01022751459951492,481
Audio-Technica,81,little,4018,2448.871130137571,0.010177464463358977,481
Audio-Technica,82,detachable cords,43,26.207431208540456,0.010157131530222746,481
Audio-Technica,83,listening,3887,2369.02988622318,0.010141184734726454,481
Audio-Technica,84,ath-m50x's,63,38.396934096233686,0.010104160571325474,481
Audio-Technica,85,fidelio x2,15,9.142127165769926,0.010097974825756554,481
Audio-Technica,86,technica's,180,109.7055259892391,0.010096654022259491,481
Audio-Technica,87,hd598,51,31.083232363617746,0.010089058991881531,481
Audio-Technica,88,coiled cord,62,37.787458951849025,0.010072726431105334,481
Audio-Technica,89,audio technica's,177,107.87710055608511,0.010069252626958748,481
Audio-Technica,90,bit,3632,2213.613724405091,0.010066916768713487,481
Audio-Technica,91,bose qc15,93,56.68118842777354,0.010060692940546467,481
Audio-Technica,92,nice,3526,2149.009359100317,0.010034497682580122,481
Audio-Technica,93,creative sound,18,10.970552598923911,0.010025893185260412,481
Audio-Technica,94,ath-m50x,538,327.89762767894797,0.010018239014176268,481
